Course,Year,Season,Antal bestået,Antal tilmeldte,Eksamensgennemsnit,Fremmødte
01606,2021,Summer,"20  (100  %  af de tilmeldte,  100  %  af de fremmødte)",20,Intet eksamensgennemsnit,20
01606,2022,Summer,"21  (100  %  af de tilmeldte,  100  %  af de fremmødte)",21,Intet eksamensgennemsnit,21
01617,2017,Winter,"62  (98  %  af de tilmeldte,  98  %  af de fremmødte)",63,"8,4 (Efter 7-trinsskalaen)",63
01617,2018,Winter,"54  (96  %  af de tilmeldte,  100  %  af de fremmødte)",56,"8,3 (Efter 7-trinsskalaen)",54
01617,2019,Summer,,1,,1
01617,2019,Winter,"83  (93  %  af de tilmeldte,  97  %  af de fremmødte)",89,"8,2 (Efter 7-trinsskalaen)",85
01617,2020,Summer,,4,,3
01617,2020,Winter,"134  (93  %  af de tilmeldte,  94  %  af de fremmødte)",144,"7,8 (Efter 7-trinsskalaen)",142
01617,2021,Summer,"5  (83  %  af de tilmeldte,  100  %  af de fremmødte)",6,"4,4 (Efter 7-trinsskalaen)",5
01617,2021,Winter,"114  (96  %  af de tilmeldte,  97  %  af de fremmødte)",118,"7,5 (Efter 7-trinsskalaen)",117
01617,2022,Summer,,2,,2
01617,2022,Winter,"105  (95  %  af de tilmeldte,  96  %  af de fremmødte)",110,"7,3 (Efter 7-trinsskalaen)",109
01617,2023,Summer,,1,,1
01617,2023,Winter,"146  (94  %  af de tilmeldte,  96  %  af de fremmødte)",154,"6,9 (Efter 7-trinsskalaen)",151
01617,2024,Summer,,1,,1
01618,2017,Summer,"15  (88  %  af de tilmeldte,  93  %  af de fremmødte)",17,"9,1 (Efter 7-trinsskalaen)",16
01618,2018,Summer,"7  (100  %  af de tilmeldte,  100  %  af de fremmødte)",7,"10,4 (Efter 7-trinsskalaen)",7
01618,2019,Summer,"9  (100  %  af de tilmeldte,  100  %  af de fremmødte)",9,"10,1 (Efter 7-trinsskalaen)",9
01621,2020,Summer,"7  (100  %  af de tilmeldte,  100  %  af de fremmødte)",7,"10,4 (Efter 7-trinsskalaen)",7
01621,2021,Summer,"13  (92  %  af de tilmeldte,  92  %  af de fremmødte)",14,"9,3 (Efter 7-trinsskalaen)",14
01621,2022,Summer,"5  (100  %  af de tilmeldte,  100  %  af de fremmødte)",5,"10,6 (Efter 7-trinsskalaen)",5
01621,2023,Summer,"6  (66  %  af de tilmeldte,  75  %  af de fremmødte)",9,"8,1 (Efter 7-trinsskalaen)",8
01621,2024,Summer,"7  (77  %  af de tilmeldte,  77  %  af de fremmødte)",9,"6,6 (Efter 7-trinsskalaen)",9
01622,2020,Summer,"19  (95  %  af de tilmeldte,  100  %  af de fremmødte)",20,"11,8 (Efter 7-trinsskalaen)",19
01622,2021,Summer,"24  (96  %  af de tilmeldte,  100  %  af de fremmødte)",25,"10,9 (Efter 7-trinsskalaen)",24
01622,2022,Summer,"17  (100  %  af de tilmeldte,  100  %  af de fremmødte)",17,"10,9 (Efter 7-trinsskalaen)",17
01622,2023,Summer,"23  (100  %  af de tilmeldte,  100  %  af de fremmødte)",23,"10,6 (Efter 7-trinsskalaen)",23
01622,2024,Summer,"14  (93  %  af de tilmeldte,  100  %  af de fremmødte)",15,"9,6 (Efter 7-trinsskalaen)",14
01666,2017,Summer,"41  (91  %  af de tilmeldte,  100  %  af de fremmødte)",45,"10,8 (Efter 7-trinsskalaen)",41
01666,2018,Summer,"51  (100  %  af de tilmeldte,  100  %  af de fremmødte)",51,"11,1 (Efter 7-trinsskalaen)",51
01666,2019,Summer,"57  (100  %  af de tilmeldte,  100  %  af de fremmødte)",57,"10,6 (Efter 7-trinsskalaen)",57
01666,2020,Summer,"63  (95  %  af de tilmeldte,  100  %  af de fremmødte)",66,"11,6 (Efter 7-trinsskalaen)",63
01666,2021,Summer,"54  (98  %  af de tilmeldte,  100  %  af de fremmødte)",55,"11,7 (Efter 7-trinsskalaen)",54
01666,2022,Summer,"56  (94  %  af de tilmeldte,  100  %  af de fremmødte)",59,11 (Efter 7-trinsskalaen),56
01666,2023,Summer,"54  (98  %  af de tilmeldte,  100  %  af de fremmødte)",55,"11,2 (Efter 7-trinsskalaen)",54
01666,2024,Summer,"51  (94  %  af de tilmeldte,  98  %  af de fremmødte)",54,"11,3 (Efter 7-trinsskalaen)",52
01715,2017,Summer,,3,,3
01715,2017,Winter,"24  (96  %  af de tilmeldte,  100  %  af de fremmødte)",25,"6,7 (Efter 7-trinsskalaen)",24
01715,2018,Winter,"11  (64  %  af de tilmeldte,  68  %  af de fremmødte)",17,"5,2 (Efter 7-trinsskalaen)",16
01715,2019,Summer,,1,,1
01715,2019,Winter,"20  (71  %  af de tilmeldte,  83  %  af de fremmødte)",28,"5,1 (Efter 7-trinsskalaen)",24
01715,2020,Winter,"16  (69  %  af de tilmeldte,  76  %  af de fremmødte)",23,6 (Efter 7-trinsskalaen),21
01715,2021,Summer,,3,,3
01715,2021,Winter,"21  (80  %  af de tilmeldte,  84  %  af de fremmødte)",26,"6,4 (Efter 7-trinsskalaen)",25
01715,2022,Summer,,2,,1
01715,2022,Winter,"24  (82  %  af de tilmeldte,  88  %  af de fremmødte)",29,7 (Efter 7-trinsskalaen),27
01715,2023,Summer,,1,,1
01715,2023,Winter,"22  (88  %  af de tilmeldte,  95  %  af de fremmødte)",25,"7,6 (Efter 7-trinsskalaen)",23
01715,2024,Summer,,2,,2
01716,2017,Summer,"14  (87  %  af de tilmeldte,  100  %  af de fremmødte)",16,Intet eksamensgennemsnit,14
01716,2018,Summer,"5  (100  %  af de tilmeldte,  100  %  af de fremmødte)",5,Intet eksamensgennemsnit,5
01716,2019,Summer,"3  (75  %  af de tilmeldte,  75  %  af de fremmødte)",4,Intet eksamensgennemsnit,4
01716,2021,Summer,"6  (100  %  af de tilmeldte,  100  %  af de fremmødte)",6,Intet eksamensgennemsnit,6
01716,2022,Summer,"9  (100  %  af de tilmeldte,  100  %  af de fremmødte)",9,Intet eksamensgennemsnit,9
01716,2024,Summer,"10  (100  %  af de tilmeldte,  100  %  af de fremmødte)",10,Intet eksamensgennemsnit,10
01901,2017,Summer,"208  (45  %  af de tilmeldte,  67  %  af de fremmødte)",457,"3,6 (Efter 7-trinsskalaen)",308
01901,2017,Winter,"605  (72  %  af de tilmeldte,  78  %  af de fremmødte)",838,"5,5 (Efter 7-trinsskalaen)",770
01901,2018,Summer,"223  (51  %  af de tilmeldte,  64  %  af de fremmødte)",435,"3,1 (Efter 7-trinsskalaen)",347
01901,2018,Winter,"560  (63  %  af de tilmeldte,  72  %  af de fremmødte)",882,"4,7 (Efter 7-trinsskalaen)",774
01901,2019,Summer,"282  (55  %  af de tilmeldte,  71  %  af de fremmødte)",506,"4,7 (Efter 7-trinsskalaen)",395
01901,2019,Winter,"560  (63  %  af de tilmeldte,  74  %  af de fremmødte)",884,5 (Efter 7-trinsskalaen),751
01901,2020,Summer,"272  (53  %  af de tilmeldte,  65  %  af de fremmødte)",507,"3,6 (Efter 7-trinsskalaen)",418
01901,2020,Winter,"527  (64  %  af de tilmeldte,  72  %  af de fremmødte)",817,"4,8 (Efter 7-trinsskalaen)",729
01901,2021,Summer,"285  (55  %  af de tilmeldte,  67  %  af de fremmødte)",509,"4,2 (Efter 7-trinsskalaen)",424
01901,2021,Winter,"441  (57  %  af de tilmeldte,  70  %  af de fremmødte)",770,"4,9 (Efter 7-trinsskalaen)",629
01901,2022,Summer,"183  (37  %  af de tilmeldte,  47  %  af de fremmødte)",491,"2,7 (Efter 7-trinsskalaen)",382
01901,2022,Winter,"377  (47  %  af de tilmeldte,  58  %  af de fremmødte)",794,"3,3 (Efter 7-trinsskalaen)",645
01901,2023,Summer,"184  (41  %  af de tilmeldte,  55  %  af de fremmødte)",443,"3,2 (Efter 7-trinsskalaen)",332
01901,2023,Winter,"417  (54  %  af de tilmeldte,  64  %  af de fremmødte)",759,"3,9 (Efter 7-trinsskalaen)",648
01901,2024,Summer,"209  (56  %  af de tilmeldte,  65  %  af de fremmødte)",369,"3,9 (Efter 7-trinsskalaen)",317
01904,2017,Summer,"8  (47  %  af de tilmeldte,  88  %  af de fremmødte)",17,"4,3 (Efter 7-trinsskalaen)",9
01904,2017,Winter,"82  (84  %  af de tilmeldte,  92  %  af de fremmødte)",97,"6,3 (Efter 7-trinsskalaen)",89
01904,2018,Summer,,3,,3
01904,2018,Winter,"111  (87  %  af de tilmeldte,  97  %  af de fremmødte)",127,"7,7 (Efter 7-trinsskalaen)",114
01904,2019,Summer,"4  (80  %  af de tilmeldte,  100  %  af de fremmødte)",5,"5,5 (Efter 7-trinsskalaen)",4
01904,2019,Winter,"91  (79  %  af de tilmeldte,  92  %  af de fremmødte)",114,"7,2 (Efter 7-trinsskalaen)",98
01904,2020,Summer,,1,,1
01904,2020,Winter,"108  (69  %  af de tilmeldte,  71  %  af de fremmødte)",156,4 (Efter 7-trinsskalaen),151
01904,2021,Summer,"4  (80  %  af de tilmeldte,  80  %  af de fremmødte)",5,"2,8 (Efter 7-trinsskalaen)",5
01904,2021,Winter,"136  (80  %  af de tilmeldte,  91  %  af de fremmødte)",169,"5,1 (Efter 7-trinsskalaen)",149
01904,2022,Summer,,3,,3
01904,2022,Winter,"127  (65  %  af de tilmeldte,  79  %  af de fremmødte)",194,"4,1 (Efter 7-trinsskalaen)",160
01904,2023,Summer,"9  (75  %  af de tilmeldte,  75  %  af de fremmødte)",12,"3,8 (Efter 7-trinsskalaen)",12
01904,2023,Winter,"97  (67  %  af de tilmeldte,  76  %  af de fremmødte)",144,"4,1 (Efter 7-trinsskalaen)",127
01904,2024,Summer,"8  (72  %  af de tilmeldte,  88  %  af de fremmødte)",11,"4,2 (Efter 7-trinsskalaen)",9
01910,2023,Summer,"6  (35  %  af de tilmeldte,  60  %  af de fremmødte)",17,"3,8 (Efter 7-trinsskalaen)",10
01910,2024,Summer,"2  (16  %  af de tilmeldte,  50  %  af de fremmødte)",12,2 (Efter 7-trinsskalaen),4
01915,2023,Winter,"5  (55  %  af de tilmeldte,  71  %  af de fremmødte)",9,"3,6 (Efter 7-trinsskalaen)",7
01915,2024,Summer,,1,,1
01918,2017,Summer,"57  (68  %  af de tilmeldte,  76  %  af de fremmødte)",83,"5,4 (Efter 7-trinsskalaen)",75
01918,2017,Winter,"3  (50  %  af de tilmeldte,  50  %  af de fremmødte)",6,"2,5 (Efter 7-trinsskalaen)",6
01920,2017,Winter,"153  (70  %  af de tilmeldte,  78  %  af de fremmødte)",218,"5,5 (Efter 7-trinsskalaen)",195
01920,2018,Summer,"452  (65  %  af de tilmeldte,  73  %  af de fremmødte)",686,"5,1 (Efter 7-trinsskalaen)",618
01920,2018,Winter,"215  (58  %  af de tilmeldte,  70  %  af de fremmødte)",370,"4,8 (Efter 7-trinsskalaen)",307
01920,2019,Summer,"472  (65  %  af de tilmeldte,  75  %  af de fremmødte)",719,"4,9 (Efter 7-trinsskalaen)",626
01920,2019,Winter,"246  (61  %  af de tilmeldte,  71  %  af de fremmødte)",402,"4,9 (Efter 7-trinsskalaen)",344
01920,2020,Summer,"525  (61  %  af de tilmeldte,  70  %  af de fremmødte)",849,"4,4 (Efter 7-trinsskalaen)",743
01920,2020,Winter,"279  (65  %  af de tilmeldte,  73  %  af de fremmødte)",425,"4,9 (Efter 7-trinsskalaen)",382
01920,2021,Summer,"518  (66  %  af de tilmeldte,  77  %  af de fremmødte)",774,"5,3 (Efter 7-trinsskalaen)",671
01920,2021,Winter,"137  (38  %  af de tilmeldte,  49  %  af de fremmødte)",360,"2,4 (Efter 7-trinsskalaen)",279
01920,2022,Summer,"384  (47  %  af de tilmeldte,  54  %  af de fremmødte)",807,3 (Efter 7-trinsskalaen),700
01920,2022,Winter,"177  (46  %  af de tilmeldte,  56  %  af de fremmødte)",383,"3,4 (Efter 7-trinsskalaen)",312
01920,2023,Summer,"489  (63  %  af de tilmeldte,  74  %  af de fremmødte)",775,"5,3 (Efter 7-trinsskalaen)",654
01920,2023,Winter,"156  (44  %  af de tilmeldte,  54  %  af de fremmødte)",353,"2,7 (Efter 7-trinsskalaen)",288
01920,2024,Summer,"394  (62  %  af de tilmeldte,  69  %  af de fremmødte)",631,"4,4 (Efter 7-trinsskalaen)",565
02001,2017,Summer,"9  (100  %  af de tilmeldte,  100  %  af de fremmødte)",9,"9,3 (Efter 7-trinsskalaen)",9
02001,2018,Summer,"12  (100  %  af de tilmeldte,  100  %  af de fremmødte)",12,"9,7 (Efter 7-trinsskalaen)",12
02002,2023,Winter,"752  (69  %  af de tilmeldte,  75  %  af de fremmødte)",1085,"5,7 (Efter 7-trinsskalaen)",998
02002,2024,Summer,"123  (64  %  af de tilmeldte,  70  %  af de fremmødte)",190,"3,5 (Efter 7-trinsskalaen)",175
02003,2023,Winter,"218  (77  %  af de tilmeldte,  83  %  af de fremmødte)",283,"6,5 (Efter 7-trinsskalaen)",262
02003,2024,Summer,"24  (58  %  af de tilmeldte,  64  %  af de fremmødte)",41,"3,8 (Efter 7-trinsskalaen)",37
02100,2023,Winter,"77  (70  %  af de tilmeldte,  78  %  af de fremmødte)",110,"7,1 (Efter 7-trinsskalaen)",98
02100,2024,Summer,"8  (66  %  af de tilmeldte,  66  %  af de fremmødte)",12,"4,2 (Efter 7-trinsskalaen)",12
02101,2017,Summer,"10  (52  %  af de tilmeldte,  71  %  af de fremmødte)",19,"3,3 (Efter 7-trinsskalaen)",14
02101,2017,Winter,"130  (88  %  af de tilmeldte,  91  %  af de fremmødte)",147,"8,1 (Efter 7-trinsskalaen)",142
02101,2018,Summer,,1,,1
02101,2018,Winter,"153  (85  %  af de tilmeldte,  95  %  af de fremmødte)",179,"8,5 (Efter 7-trinsskalaen)",161
02101,2019,Summer,"3  (75  %  af de tilmeldte,  75  %  af de fremmødte)",4,"5,2 (Efter 7-trinsskalaen)",4
02101,2019,Winter,"147  (84  %  af de tilmeldte,  91  %  af de fremmødte)",173,"8,8 (Efter 7-trinsskalaen)",160
02101,2020,Summer,,5,,3
02101,2020,Winter,"210  (75  %  af de tilmeldte,  81  %  af de fremmødte)",278,"7,9 (Efter 7-trinsskalaen)",257
02101,2021,Summer,"11  (61  %  af de tilmeldte,  68  %  af de fremmødte)",18,"4,4 (Efter 7-trinsskalaen)",16
02101,2021,Winter,"191  (78  %  af de tilmeldte,  85  %  af de fremmødte)",243,"6,3 (Efter 7-trinsskalaen)",223
02101,2022,Summer,"7  (58  %  af de tilmeldte,  63  %  af de fremmødte)",12,"3,1 (Efter 7-trinsskalaen)",11
02101,2022,Winter,"151  (69  %  af de tilmeldte,  76  %  af de fremmødte)",216,"5,1 (Efter 7-trinsskalaen)",198
02101,2023,Summer,"21  (63  %  af de tilmeldte,  70  %  af de fremmødte)",33,"3,1 (Efter 7-trinsskalaen)",30
02101,2023,Winter,,2,,2
02102,2017,Summer,"83  (80  %  af de tilmeldte,  92  %  af de fremmødte)",103,"9,2 (Efter 7-trinsskalaen)",90
02102,2018,Summer,"107  (88  %  af de tilmeldte,  92  %  af de fremmødte)",121,"8,6 (Efter 7-trinsskalaen)",116
02102,2019,Summer,"84  (74  %  af de tilmeldte,  82  %  af de fremmødte)",113,7 (Efter 7-trinsskalaen),102
02102,2020,Summer,"80  (68  %  af de tilmeldte,  81  %  af de fremmødte)",116,"7,3 (Efter 7-trinsskalaen)",98
02102,2021,Summer,"78  (78  %  af de tilmeldte,  82  %  af de fremmødte)",100,"7,7 (Efter 7-trinsskalaen)",95
02102,2022,Summer,"83  (81  %  af de tilmeldte,  87  %  af de fremmødte)",102,"8,1 (Efter 7-trinsskalaen)",95
02102,2023,Summer,"61  (87  %  af de tilmeldte,  91  %  af de fremmødte)",70,"8,3 (Efter 7-trinsskalaen)",67
02102,2023,Winter,,1,,1
02104,2023,Winter,"82  (98  %  af de tilmeldte,  100  %  af de fremmødte)",83,"8,9 (Efter 7-trinsskalaen)",82
02105,2017,Summer,"166  (74  %  af de tilmeldte,  80  %  af de fremmødte)",224,"7,4 (Efter 7-trinsskalaen)",207
02105,2018,Summer,"222  (79  %  af de tilmeldte,  81  %  af de fremmødte)",281,"6,6 (Efter 7-trinsskalaen)",272
02105,2019,Summer,"251  (83  %  af de tilmeldte,  84  %  af de fremmødte)",302,"7,4 (Efter 7-trinsskalaen)",297
02105,2020,Summer,"256  (77  %  af de tilmeldte,  80  %  af de fremmødte)",331,"6,2 (Efter 7-trinsskalaen)",318
02105,2020,Winter,,1,,1
02105,2021,Summer,"393  (76  %  af de tilmeldte,  84  %  af de fremmødte)",513,"6,9 (Efter 7-trinsskalaen)",463
02105,2022,Summer,"343  (70  %  af de tilmeldte,  81  %  af de fremmødte)",487,"5,6 (Efter 7-trinsskalaen)",420
02105,2023,Summer,"305  (72  %  af de tilmeldte,  81  %  af de fremmødte)",419,"5,9 (Efter 7-trinsskalaen)",373
02105,2024,Summer,"358  (80  %  af de tilmeldte,  85  %  af de fremmødte)",444,7 (Efter 7-trinsskalaen),418
02110,2017,Summer,"3  (75  %  af de tilmeldte,  75  %  af de fremmødte)",4,8 (Efter 7-trinsskalaen),4
02110,2017,Winter,"95  (74  %  af de tilmeldte,  79  %  af de fremmødte)",128,"6,4 (Efter 7-trinsskalaen)",120
02110,2018,Summer,"7  (53  %  af de tilmeldte,  63  %  af de fremmødte)",13,"4,5 (Efter 7-trinsskalaen)",11
02110,2018,Winter,"101  (80  %  af de tilmeldte,  80  %  af de fremmødte)",126,"6,8 (Efter 7-trinsskalaen)",126
02110,2019,Summer,"6  (75  %  af de tilmeldte,  85  %  af de fremmødte)",8,3 (Efter 7-trinsskalaen),7
02110,2019,Winter,"133  (82  %  af de tilmeldte,  83  %  af de fremmødte)",161,7 (Efter 7-trinsskalaen),159
02110,2020,Summer,"6  (60  %  af de tilmeldte,  60  %  af de fremmødte)",10,"2,2 (Efter 7-trinsskalaen)",10
02110,2020,Winter,"139  (82  %  af de tilmeldte,  83  %  af de fremmødte)",168,"6,9 (Efter 7-trinsskalaen)",166
02110,2021,Summer,"11  (68  %  af de tilmeldte,  68  %  af de fremmødte)",16,"5,1 (Efter 7-trinsskalaen)",16
02110,2021,Winter,"134  (75  %  af de tilmeldte,  85  %  af de fremmødte)",178,"7,1 (Efter 7-trinsskalaen)",156
02110,2022,Summer,"16  (76  %  af de tilmeldte,  80  %  af de fremmødte)",21,"5,4 (Efter 7-trinsskalaen)",20
02110,2022,Winter,"142  (75  %  af de tilmeldte,  84  %  af de fremmødte)",187,"6,4 (Efter 7-trinsskalaen)",168
02110,2023,Summer,"12  (66  %  af de tilmeldte,  70  %  af de fremmødte)",18,"3,2 (Efter 7-trinsskalaen)",17
02110,2023,Winter,"155  (85  %  af de tilmeldte,  91  %  af de fremmødte)",182,"6,9 (Efter 7-trinsskalaen)",170
02110,2024,Summer,"9  (60  %  af de tilmeldte,  69  %  af de fremmødte)",15,"3,6 (Efter 7-trinsskalaen)",13
02112,2023,Winter,"30  (85  %  af de tilmeldte,  100  %  af de fremmødte)",35,"11,5 (Efter 7-trinsskalaen)",30
02113,2024,Summer,"15  (100  %  af de tilmeldte,  100  %  af de fremmødte)",15,"11,6 (Efter 7-trinsskalaen)",15
02114,2023,Winter,"8  (100  %  af de tilmeldte,  100  %  af de fremmødte)",8,"11,5 (Efter 7-trinsskalaen)",8
02121,2017,Summer,,2,,0
02121,2017,Winter,"79  (96  %  af de tilmeldte,  100  %  af de fremmødte)",82,"10,2 (Efter 7-trinsskalaen)",79
02121,2018,Winter,"68  (89  %  af de tilmeldte,  100  %  af de fremmødte)",76,9 (Efter 7-trinsskalaen),68
02121,2019,Winter,"72  (94  %  af de tilmeldte,  100  %  af de fremmødte)",76,"9,5 (Efter 7-trinsskalaen)",72
02121,2020,Winter,"99  (93  %  af de tilmeldte,  99  %  af de fremmødte)",106,"9,1 (Efter 7-trinsskalaen)",100
02121,2021,Winter,"76  (87  %  af de tilmeldte,  96  %  af de fremmødte)",87,"9,4 (Efter 7-trinsskalaen)",79
02121,2022,Summer,,3,,3
02121,2022,Winter,"73  (86  %  af de tilmeldte,  100  %  af de fremmødte)",84,"8,1 (Efter 7-trinsskalaen)",73
02121,2023,Summer,"7  (87  %  af de tilmeldte,  100  %  af de fremmødte)",8,"8,3 (Efter 7-trinsskalaen)",7
02122,2017,Summer,"59  (96  %  af de tilmeldte,  98  %  af de fremmødte)",61,11 (Efter 7-trinsskalaen),60
02122,2018,Summer,"53  (98  %  af de tilmeldte,  100  %  af de fremmødte)",54,"11,1 (Efter 7-trinsskalaen)",53
02122,2019,Summer,"72  (96  %  af de tilmeldte,  100  %  af de fremmødte)",75,"11,1 (Efter 7-trinsskalaen)",72
02122,2020,Summer,"55  (98  %  af de tilmeldte,  100  %  af de fremmødte)",56,"9,3 (Efter 7-trinsskalaen)",55
02122,2021,Summer,"68  (97  %  af de tilmeldte,  100  %  af de fremmødte)",70,"10,7 (Efter 7-trinsskalaen)",68
02122,2022,Summer,"87  (98  %  af de tilmeldte,  100  %  af de fremmødte)",88,"11,3 (Efter 7-trinsskalaen)",87
02122,2023,Summer,"61  (98  %  af de tilmeldte,  100  %  af de fremmødte)",62,"10,7 (Efter 7-trinsskalaen)",61
02122,2024,Summer,"71  (100  %  af de tilmeldte,  100  %  af de fremmødte)",71,"9,8 (Efter 7-trinsskalaen)",71
02128,2017,Summer,"48  (96  %  af de tilmeldte,  100  %  af de fremmødte)",50,Intet eksamensgennemsnit,48
02128,2018,Summer,"58  (100  %  af de tilmeldte,  100  %  af de fremmødte)",58,Intet eksamensgennemsnit,58
02128,2019,Summer,"42  (93  %  af de tilmeldte,  95  %  af de fremmødte)",45,Intet eksamensgennemsnit,44
02128,2020,Summer,"55  (98  %  af de tilmeldte,  98  %  af de fremmødte)",56,Intet eksamensgennemsnit,56
02128,2021,Summer,"62  (96  %  af de tilmeldte,  96  %  af de fremmødte)",64,Intet eksamensgennemsnit,64
02128,2022,Summer,"52  (98  %  af de tilmeldte,  98  %  af de fremmødte)",53,Intet eksamensgennemsnit,53
02128,2023,Summer,"63  (98  %  af de tilmeldte,  98  %  af de fremmødte)",64,Intet eksamensgennemsnit,64
02128,2024,Summer,"28  (93  %  af de tilmeldte,  100  %  af de fremmødte)",30,Intet eksamensgennemsnit,28
02132,2017,Winter,"78  (96  %  af de tilmeldte,  97  %  af de fremmødte)",81,"7,6 (Efter 7-trinsskalaen)",80
02132,2018,Winter,"98  (95  %  af de tilmeldte,  98  %  af de fremmødte)",103,8 (Efter 7-trinsskalaen),99
02132,2019,Summer,,1,,1
02132,2019,Winter,"72  (85  %  af de tilmeldte,  87  %  af de fremmødte)",84,"5,6 (Efter 7-trinsskalaen)",82
02132,2020,Summer,"3  (75  %  af de tilmeldte,  75  %  af de fremmødte)",4,"5,2 (Efter 7-trinsskalaen)",4
02132,2020,Winter,"80  (93  %  af de tilmeldte,  95  %  af de fremmødte)",86,"7,7 (Efter 7-trinsskalaen)",84
02132,2021,Summer,,2,,2
02132,2021,Winter,"106  (92  %  af de tilmeldte,  98  %  af de fremmødte)",114,"9,3 (Efter 7-trinsskalaen)",108
02132,2022,Summer,,1,,1
02132,2022,Winter,"74  (93  %  af de tilmeldte,  97  %  af de fremmødte)",79,"9,4 (Efter 7-trinsskalaen)",76
02132,2023,Summer,,3,,3
02132,2023,Winter,"72  (87  %  af de tilmeldte,  88  %  af de fremmødte)",82,"8,3 (Efter 7-trinsskalaen)",81
02132,2024,Summer,"6  (85  %  af de tilmeldte,  100  %  af de fremmødte)",7,"9,3 (Efter 7-trinsskalaen)",6
02135,2017,Winter,"20  (68  %  af de tilmeldte,  83  %  af de fremmødte)",29,"6,5 (Efter 7-trinsskalaen)",24
02135,2018,Summer,,3,,3
02135,2018,Winter,"43  (91  %  af de tilmeldte,  97  %  af de fremmødte)",47,"8,5 (Efter 7-trinsskalaen)",44
02135,2019,Winter,"61  (93  %  af de tilmeldte,  95  %  af de fremmødte)",65,"8,3 (Efter 7-trinsskalaen)",64
02135,2020,Summer,,3,,2
02135,2020,Winter,"60  (88  %  af de tilmeldte,  96  %  af de fremmødte)",68,"8,4 (Efter 7-trinsskalaen)",62
02135,2021,Summer,,1,,1
02135,2021,Winter,"72  (90  %  af de tilmeldte,  98  %  af de fremmødte)",80,"9,6 (Efter 7-trinsskalaen)",73
02135,2022,Summer,"52  (76  %  af de tilmeldte,  85  %  af de fremmødte)",68,"7,1 (Efter 7-trinsskalaen)",61
02135,2023,Summer,"68  (82  %  af de tilmeldte,  90  %  af de fremmødte)",82,"8,2 (Efter 7-trinsskalaen)",75
02135,2024,Summer,"98  (91  %  af de tilmeldte,  97  %  af de fremmødte)",107,"8,7 (Efter 7-trinsskalaen)",101
02138,2017,Summer,"3  (16  %  af de tilmeldte,  37  %  af de fremmødte)",18,"2,6 (Efter 7-trinsskalaen)",8
02138,2017,Winter,"69  (74  %  af de tilmeldte,  79  %  af de fremmødte)",93,"5,6 (Efter 7-trinsskalaen)",87
02138,2018,Summer,"5  (45  %  af de tilmeldte,  45  %  af de fremmødte)",11,"1,7 (Efter 7-trinsskalaen)",11
02138,2018,Winter,"54  (56  %  af de tilmeldte,  58  %  af de fremmødte)",95,"3,5 (Efter 7-trinsskalaen)",93
02138,2019,Summer,"13  (65  %  af de tilmeldte,  72  %  af de fremmødte)",20,"4,3 (Efter 7-trinsskalaen)",18
02138,2019,Winter,"65  (63  %  af de tilmeldte,  68  %  af de fremmødte)",103,5 (Efter 7-trinsskalaen),95
